id	text	misogynous	misogyny_category	target
3442	@manwhohasitall only if a woman of good standing can back up what they are saying, I mean, can we trust men to not be hysterical?	0	0	0
1078	I have no desire to even communicate with chicks that have bf's. You might as well be a rock cuz there's no point talking to you #WomenSuck	1	discredit	passive
2014	Rene Lavice, Jareth - Let You Go (Ram) #DrumnBass https://t.co/P4OW8uqtu6	0	0	0
4026	SINCE YOU'VE COMPLETELY PROVEN YOU'RE A COMPLETE BITCH THEN YOU'RE JUST A COMPLETE BITCH FOREVER AND IF YOU ARE ALL WOMEN ARE BITCHES	1	discredit	passive
1593	isnt it just fkn dyno when one of ur ‘best pals’ turns oot to b a wee snake like off u go slither back 2 ur hole ya sly cunt x	1	discredit	active
2667	When you have good dick and cut her crazy ass off https://t.co/yxbvOl8uGg	0	0	0
1673	i wan no bitch till iknow she gone stay down fa me.. kus all these hoes doin dicks & ian goin for it	1	discredit	passive
3049	Thems the rules https://t.co/wzIxnA6BCA	0	0	0
1950	like okay you say you fwhim but he ain't going nowhere my hoe forever 😌	0	0	0
2055	@Terroriser Brian you should’ve got RGB ram!!!	0	0	0
528	I don't pay my bills on time. I wait for the final notice to come in and then I just throw it away, and that's exactly how I handle my women	1	sexual_harassment	passive
3410	@TomiLahren You speak with a Mueller yet you racist skank! #trumpRussia #WrongSideOfTheLaw https://t.co/AgGLrnQNSr	0	0	0
433	oh you want a name fight ! ❛ you stupid COCK loving slut ! ,you fucking WHORE ! how do you like that huh you little shit ! ❜	1	sexual_harassment	passive
3231	@NetNobody @KEEMSTAR @SocialRepose Hes a aunt bunt *CUNT* dunt eunt funt gunt hunt iunt junt kunt lunt munt nunt ou… https://t.co/KsKA0zrw3T	0	0	0
1626	SHUT UP THE FUCK YOU SLUT!	1	dominance	active
1031	@Simon_Snodgrass @BBCNewsnight @Cruella1 Yeah, but who was the bitch that wouldn't let her answer?	1	discredit	active
1615	Trump may be grabbing women by the pussy, but feminists are grabbing america by the dick	1	derailing	passive
2165	A middle aged woman just shouted 'well done' at me while I was running so I guess I'll just go crawl in a hole and die now.	0	0	0
3021	Wearing extensions around me is as dumb as wearing panties around me... They both getting ripped off of you	0	0	0
1978	@BugsySeigal @brian_bluesky @mikelallen6 For somebody who supports white rape, you are thankfully the minority. Get a fucking life and don’t breed. Imbecile.	0	0	0
2485	When somebody tells me they're off work for Presidents' Day https://t.co/UmaYfEr4iF	0	0	0
1055	Don't get all excited. She may be talking to you, but she's probably talking to 4 other dudes as well #WomenSuck	1	discredit	active
438	@KellyannePolls @POTUS You nasty ugly whore!!! No one cares what you think and #THEBIGDUMP only sucks black dick now so stop trying to suck #donthecon dick. 🖕🖕🖕🖕💩💩	1	sexual_harassment	active
3822	KALAGOT LAGE!!! CANT YOU FUCKING WAIT FOR AC'S UPDATE? FYT ME SKANK https://t.co/anfzn9vfX5	0	0	0
73	@commentiquette No, you suck and the game said you were a slut.	1	discredit	active
2566	Am I the only one that sings love songs to myself while thinking about myself?	0	0	0
3249	@DADDY_SLUT76 Mhmmm. I bet your fingers are curled inside you Mr little cunt now...mhmmm fuck it for me now.	0	0	0
3188	@VinceSchilling Have you gotten any #notallmen responses to this?;)	0	0	0
1434	She’s not only a bitch but she’s also a whore. She’s always touching her friends boobs too which is gross	1	discredit	active
1965	Politically, I call it rape whenever a woman has sex and feels violated.-Catharine MacKinnon	0	0	0
1129	RIP fat Jonah Hill #ShitWomenDontSay #WomenSuck	1	stereotype	passive
1800	@HanSimpkin Wait till you've got gin tomorrow you won't have it then cock	0	0	0
2224	@67fisherman @AdamSchefter And since you love trials and false equivalency between athletes and protecting women how about this one Duke lacrosse rape??????	0	0	0
3460	@marcusgaius @GentlemensExpo @LisaNani25 Was I imagining the flap over 'hysterical' because it connected women towa… https://t.co/JEQeX026KK	0	0	0
2539	All my friends live vicariously through my penis	0	0	0
1771	Only if I can hire you to whore you out, and breed your cummy hole after. Black pimp, white bitch ♠️😏 https://t.co/qdevjpSIfV	1	sexual_harassment	active
3635	I love how I wasted 5 years on a stupid cunt. Only to find true love with the beautiful woman I was with before that. Life's funny sometimes	0	0	0
3900	All those haters calling me a whore when they could call me a dick juggling thunder cunt instead 😥 https://t.co/sYikFWFfa2	0	0	0
2705	RT @grlsthinkimfuny: When u act interested in a story but really ur thinkin about how u ordered pizza an hour ago and it still ain't here h…	0	0	0
421	Got me wanting to give him them 5 kids for the dick, I’ll beat a bitch up bout my 🍆. Baby u the only one I need headass on that dick 😂	1	sexual_harassment	active
3037	Me- I read this article about it Also me- I really just read the headline and made up the rest	0	0	0
1093	It snowing. You ladies better start shoveling! #EqualRights #WomenSuck	1	dominance	passive
3920	@CBSNews And the son of a bitch can't buy it for his little pee pee whore boy and that just rankles his ass. Shut u… https://t.co/pQAXm92M7f	0	0	0
2531	When it's not your fathers birthday... https://t.co/YdJI9M0NN5	0	0	0
747	Because no one likes being a stupid bitch, alone..... https://t.co/Z7xhwpgkWj	1	discredit	active
2599	When she posts about you thinking it will get you to text her... https://t.co/q3jqbjU8x5	0	0	0
2233	@UltClassicRock M &amp; M and RAM have absolutely NOTHING to do with Classic Rock so why are you doing this?	0	0	0
3491	So now we see the woman was hysterical all along. Poor Rose, a victim of her imagination. https://t.co/oaQSeumSdG	0	0	0
993	The LAST thing I want to do is support WOMENS RIGHTS, it's EXCLUDING ALL THE MEN. WHAT HAPPENED TO MENS RIGHTS?!	1	dominance	passive
3532	When women are depressed they either eat or go shopping.... Men invade another country.	0	0	0
2648	Talent- Making people think I give a shit about their stupid fucking life	0	0	0
1581	Fuck woman who make false accusations of rape. You are a piece of poop https://t.co/CwcmnjCKKc	1	discredit	active
2958	Me when I go anywhere, ever https://t.co/yuxIhSkpyJ	0	0	0
2251	Newk's sells their whole cakes for $48...they smoking dick, they are delicious but $48 bitch please	0	0	0
2349	@MikeAndMike Had this play heappened in a 49ER-RAM game would you bore us on that too?	0	0	0
1597	As long as I live, I will be a Masculine Male with balls. There won't make 'women' or 'eunuchs' out of us...	1	dominance	passive
2231	Thinkin about how that stupid cunt said we're in a diff social classes 😂bitch I was born in money you gotta fuck old niggas to get a new car	0	0	0
4006	@Rosie @Shakestweetz sometimes WOMEN are stupid too! Majority of white women voted for a sexist misogynist pig!	1	discredit	passive
3267	@TIME @bdutt: Not ALL men are culpable, just as ALL women are not innocent docile victims Most times Women are reas… https://t.co/imW0o2tN1L	0	0	0
1350	Fucking dropped my phone and cracked the screen fucking shit cunt bitch	1	discredit	active
1795	Young bitch getter cuff ya hoe before I take ha	1	stereotype	active
2851	My head game is strong AF, but my head games are even stronger...	0	0	0
3403	@PyrocynicalVEVO Upload you skank	0	0	0
1050	Cook, clean, and deliver our awesome fucking offspring	1	dominance	passive
2577	When you ask her what that mouth do https://t.co/zja9hrkPp4	0	0	0
2614	Coworker- good morning! Me- https://t.co/zzcaMgpuJs	0	0	0
101	@KirkoBrooklyn @asialbx Really? Some cunt that has Oasis lyrics in her bio is gonna tell me something? Stfu bitch, this cunt is crazy.	1	discredit	active
1976	Lol no. Not in that sense, you give yourself to your husband doesnt mean he should rape. The woman is still the primary owner of her body. https://t.co/5JtIze5cFf	0	0	0
3747	why do people get so offended that not all men have a penis and not all women have a vagina?	0	0	0
3354	@_nishya @dabbytorres You have to understand that not all men were raised the right way and you have to protect you… https://t.co/sxDUjHCI5J	0	0	0
3687	Shan: even dumb sluts get pissed over cat calling Me: meeeeeee Shan: no you're an idiot whore there's a difference	0	0	0
604	@havoc5656 Fuck you, you dirty red-jesd whore.	1	discredit	active
3079	If he likes cheese on his pizza, he's an asshole. 🍕	0	0	0
3252	Thick Slut Spreads Her Cunt And Takes A Dick https://t.co/86a9xhXn7D	0	0	0
683	Bitches be havin no education,no job,no house and still got the nerves to say all these niqqas want is pussy buh bitch WTF!! do yo hav?😂😂😂	1	discredit	passive
2794	I'd make an acceptation for you 😘 https://t.co/ganNcNuI9g	0	0	0
4021	I called my ex wife a cunt all the time. She acted like I just called her a dork or something. White women are stupid.	1	discredit	passive
650	@RRyan012 You are the sloppy queen of sucking cock	1	discredit	active
1436	biiiitch lil biddy whores doofus bitch im eat my ass	1	discredit	active
808	great my lymph node is swollen again. shows how stressed i am cos of some fucking whore &; her spreadshit &; stupid frens who believe her.	1	discredit	active
3192	@MartinBelam Maybe you could collectively subvert the #NotAllMen & start trolling them whenever one of these ‘think pieces’ pop up...?	0	0	0
1960	FAQ: I need fast delivery - can you get me out of a hole? #print #marketing #eventprofs https://t.co/XQ2rzTZbYn	0	0	0
805	@JamesBarnett1 @finers9 @Francis_Dom domthis would/should be goal of the season already stupid cunt refs	1	discredit	active
3924	Since when is having and enjoying sex a character flaw? Since we started calling women “whore’s”? Since we gave it a title?	0	0	0
704	Tell us how big a #Slut you are and we tell the world! https://t.co/DYAsLFxr6q	1	discredit	active
2538	1 like = 1 more facial hair 🙏🏼 https://t.co/trkScgZWQn	0	0	0
3399	Have you heard ‘Wavy Bassline Mix (HALLOWEEN SPECIAL)’ by The Skank Bank on #SoundCloud? #np https://t.co/MCAAVbSxJb	0	0	0
83	@xitsmaaarielx I miss you more main slut halavyaahhh HHAHAHHAAHAHpatatas!!! 😂😂	1	discredit	active
605	@rawideasinc @Impeach_D_Trump Maybe #karma will eliminate the problem..she‘s known to be a bitch. If you hear me Karma..sure be sweet if you gave Mueller iron clad proof.	1	discredit	active
2824	When your wingman gets bunned up and leaves you to fend for yourself https://t.co/4bsZ8PISJc	0	0	0
1333	that bitch wanna act funny bitch ima act hysterical	1	discredit	active
1823	As a survivor of rape you have inspired me to be better and to do better. Thank you for all that you do for survivors. #WOCAffirmation	0	0	0
1013	@femfreq Anita is equating gamergate to cosby and weinstein so she can equate herself to actual rape victims so she can keep playing the card	1	derailing	active
214	@MorinBois I know fucker bitch i rode with you one time remember cunt whore? Never again will i fuck around with the fuck around 😂😂	1	discredit	active
2357	@Tiggs_Tao British people say cunt like American people say dude I not know this woman at counter asked me for help… https://t.co/A6n1pu0F8I	0	0	0
3757	I got an actual real life ‘not all men’ today, have I officially made it as a difficult woman now?	0	0	0
2036	When it comes to rape, you can't be too careful	0	0	0
2344	I've done the same.. If I'm already getting pussy why would I wanna fuck my female friends? Not every hole is a goal honestly.. Honestly.. https://t.co/oWIPfK4xe2	0	0	0
1701	@randiiiadams But a women cheats and parties? She a hoe leave her ass. The double standard....amazing	1	discredit	passive
3382	@helenabarnes_x Oh Please this is my costume how can you judge someone for dressing up on Halloween ya skank louise https://t.co/Bqw7tvSDdf	0	0	0
2701	I wonder is this is where Caitlyn gets his car services 🌚 https://t.co/e49f51rD6Y	0	0	0
3944	Madonna whore complex, pedaled by the illusion that women somehow embody the honor of the men with whom they’re ass… https://t.co/ge9cqQzX80	0	0	0
2176	Today's genuinely stupid Bern whataboutism: you can't bitch about the guy who said identity politics are a distraction being the keynote 1/2	0	0	0
3191	@TFCGooner2 @Bluepurplerain @JayBeeGooner If you come into a thread all #notallmen you just confirm that we’re trash. Don’t be so fragile.	0	0	0
1223	@shauna_m_miller DUMB CUNT STEALS FROM MY CAR GO TO HELL SLUT	1	sexual_harassment	active
2517	When someone goes on vacation and owes you money https://t.co/PsdlbksvTG	0	0	0
2061	RT: Woman who #accused nelly of #rape wants to drop charges. https://t.co/wGStiDydVm October 14, 2017 at 08:27AM #USSupportLLC Jason J Wat…	0	0	0
1669	I tweeted one day 'I hate broke hoes w rich bitch mouths' and now all the lil Houston 16's tweeting that shit 😂😂😂	1	discredit	passive
2515	When you thought you'd try a little s &; m and now your ass hurts so bad you can hardly sit https://t.co/vt5rSwnRTx	0	0	0
1063	Get over yourselves ladies... You're wrong.... all the time!	1	dominance	passive
2108	@JacobAWohl @realDonaldTrump Do you live in a hole? Or Crazy Bot? Trump has Never had a MASTER PLAN &; ONLY CARES ABOUT TRUMP! Stay in your hole &; keep to yourself! BOT!!	0	0	0
3839	Felling love with this Couture Inspired Sandwich Maker by Dash: https://t.co/sfozqEj4ta #sandwichmaker #appliance… https://t.co/BLKaWIvcAD	0	0	0
2103	Anybody can dig a hole and plant a tree. But to make sure it survives, you have to nurture it, you have to suffer for it,jst lyk a wife.	0	0	0
50	@susansubfatmum you fucking slut, daddy wants you to dm him	1	discredit	active
3155	Whenever anyone asks me to do anything other than get drunk or have sex https://t.co/v4UVmCRzeq	0	0	0
2307	What a stupid cunt you are bro.	0	0	0
3466	@Cobratate I tweeted the same views recently. The hysterical replies I received from feminist women & men was beyon… https://t.co/gXYrN7cg1i	0	0	0
3290	Instead of going on twitter and saying Not All Men, go out into your constituency to help the women who are raped, abused, & harassed daily.	0	0	0
3689	honestly the amount of interalized misogyny n slut shaming I have is incredible. I feel like a whore and an awful person 4 buying condoms 🙃	0	0	0
3950	You can’t be “pro -sexual liberation” (for women especially) and be “anti -hoe” by calling people you don’t like “slut, hoe, whore”.	0	0	0
3862	Wanna kno what I deadass LOVE? I’ve never seen my mans name under any whore ass bitches picture on social media...ever. #NoLikesForYall	0	0	0
1746	Let’s Put This Lil Corny Bitch In A Hole And Throw Cheetos At Her https://t.co/dawiQw2BIj	1	sexual_harassment	active
3480	@TRobinsonNewEra This women & lib -left like are suffering from hysterical blindness & they will be the death knell for United kingdom	0	0	0
889	Too bad some of you bitches can't draw on a better personality, the way you draw on your fuckin eyebrows	1	discredit	passive
2742	If you don't love and hate me at the same time, then we probably aren't really friends	0	0	0
149	@Its_Diaamondd Bitch fuck you too then 😭‼️that’s why I hope all your teeth fall out whore	1	sexual_harassment	active
2704	What in the actual fuck https://t.co/sPcFiMyzk9	0	0	0
3663	@annie1hall hey can i go an live with girls like am a tidy bitch in green slut life ?	0	0	0
3730	@AndreasContogou @AsiaArgento Of course not. Not ALL men are vicious and not ALL women are victims.	0	0	0
2584	Introvert level expert https://t.co/FPiS5O6fNV	0	0	0
3800	Dirty euro skank needs a massive schlong in her juicy cunt https://t.co/v8sIf2pIPh	0	0	0
4061	k i come on to twitter to make fun of you but i dont fucking need to bc you do it yourself fuck off cunt hole https://t.co/RINV9CFgOz	0	0	0
1401	Men say women are crazy but then message them 15 times & call them a bitch & cry about being friend zoned	1	stereotype	passive
3174	You ever just wanna cut off every single person in your life, get on a boat and sail into a whole new life? Cause same	0	0	0
2028	Oh You Cunt! It's 9:30AM	0	0	0
1826	@NotAllAboutU Bottom line is you are a paid fake account coming to the support of a rape enabler. Pretty sick.	0	0	0
762	some girl really tryna pick a fight bc I was 'standoffish' at a conference. bitch I'm workin	1	discredit	active
440	Lil bitch that pussy so dry, You finna break the rubber	1	sexual_harassment	active
52	🗣 Tuesday and Wednesday, Thursday and Friday.....I can beat your ass bitch every weekend. 😊🤷🏽‍♀️	1	discredit	active
951	To the woman in a car, honking at me for two blocks on Bank: you looked hysterical and idiotic, and I was getting a nice workout. So there.	1	stereotype	active
2080	What the fuck Richard you can just shove my milkey seeds into your hole @zeudles	0	0	0
2047	@leedixon547 @trollier10 @snoopdoggwanabe Happy birthday you crazy cunt 😘#EarthWormJim	0	0	0
3954	@CharlieWyett Hahahahahahahaha no wonder you work for the sun you thick kunt.	0	0	0
1835	ARE YOU FUCKING KIDDING ME? 49ERS GOING DOWN A SHIT HOLE https://t.co/lcS1oaM0Ug	0	0	0
1558	So now because of this bitch girls are going to think they can bargain their way out of a rape instead of fighting… https://t.co/tJmuuzwCph	1	discredit	active
106	@Tbagshitpants Uhhhhhh, that’s stupid LITTLE bitch, ma’am 😉	1	discredit	active
1431	Ewk man this bitch be with mad whores	1	discredit	active
2943	When someone spends money copyrighting their shitty memes that no one would steal if you asked them to https://t.co/uVtSZMzp7G	0	0	0
1214	@SassBaller @zenmoimehin @FoxNews You misspelled 'cunt'. Ugly word, for an ugly woman that turns on her fellow woma… https://t.co/GWykH1V10C	1	discredit	passive
2069	So many Traitor Russian Whores confirmed by you @SenateGOP Whores of Traitor Russian Whore @potus who repays you w/ betrayal as he does all. https://t.co/1Doni0uuFf	0	0	0
1408	Some dumb bitch really sat on a “black woman are bomb” page and said that black women are copying Kylie’s braids https://t.co/dBHB9fbx5d	1	discredit	passive
2066	@ShafiNaqiJamie Are you justifying rape because someone just went 'there'	0	0	0
491	@sofiasfaIcones seth robbed my pussy 💘💘 oomf sweetie im so sorry that u have to deal with this annoying bitch	1	sexual_harassment	active
1041	Alcohol doesn't give you an excuse to be a whore. #WomenSuck	1	discredit	active
447	@Vaes_Dothraki @TomiLahren suck my dick dumb bitch :)	1	sexual_harassment	active
2657	When you see one of your followers you wanna fuck on tinder https://t.co/GaPwG5anpb	0	0	0
3929	Have some dignity! Stop using whore shit to set the standard, we got grandmother's etc. We know what real women is	0	0	0
1785	SO you hoes and that cunt can have it..	1	discredit	passive
1009	@Corter_back no I said hope. I hope you women learn your place! #SitDownInTheKitchen	1	dominance	passive
3522	All you boys going to senior week WEAR A CONDOM! Cuz when girls say they're on the pill, they're probably lying!	0	0	0
1362	This ignorant cunt bitch @hazelebaby bout people hate her cus she’s lightskin...no. We hate you cus you are a man.	1	discredit	active
2741	I put the AGE in savage cause I'm old AF	0	0	0
2586	When someone's talking about something other than me https://t.co/e05yH36K0o	0	0	0
582	@ashitudeprobs @SanCaneloGringo Block me you dumb bitch. Because I'll go on all day about how nurses are assistants.	1	discredit	active
1825	@Los_eBooks So you're saying you /don't/ like how my cock looks in these panties?	0	0	0
2347	@MasalaBai @saileenas @betwasharma Glaring deficiencies in healthcare ignored. Building stupid Ram mandir and statues are given prominence. UP is suffering from Sangh poison	0	0	0
486	@MaddySinclairXX I’d love to lick your pussy before and after a Big Black cock has fucked it! I’m in northwest Indiana HMU if you need a cuckold!!!	1	sexual_harassment	active
2292	Some girl that knew Jackson from his hoe days legit CROSSED THE ROOM to talk to him at the party yesterday and I was legit like https://t.co/8dmtAOCvVr	0	0	0
2948	When you wanna eat your own ass https://t.co/HWwB7DafQm	0	0	0
2436	Couldn't have said it better #YesAllMen http://t.co/0GhYkhEEoD	0	0	0
1972	@_juliannemoore @rosemcgowan No you are not pulling out. Amazon have decided not to show the rape produced series to try and look better. Don't pretend it's your choice	0	0	0
469	It blows mine when a girl tells me to her talk during sex 'how this pussy feel, talk to me' ok bitch it's a C- and I'm trynna concentrate 😒	1	sexual_harassment	passive
1338	@Monkfights @incredibleindia @PMOIndia @ttindia @ANI @CSIR_IND If you really believe that #FeminismIsCancer, maybe… https://t.co/oSeFm3NkKR	1	discredit	passive
1894	Dudes, We love all the RTs/Likes &; enjoy a few comments here/there. But cock pix &; writing novels under our pix/vids gets you blocked! 😠	0	0	0
2012	@GrahamPerrettMP @vanOnselenP at least he speaks out against organisations who threaten to rape children you applaud them and support them.	0	0	0
346	#YesAllMen because every 14 seconds a man's butt is looked at without permission.	1	derailing	passive
3577	It's National Kissing Day... So you can all kiss my mutha fuckin ass	0	0	0
532	@whitneyrawlins suck me off upside down and chill?	1	sexual_harassment	active
3908	It sounds so ugly to hear a female talk about another female claiming she’s a “slut or whore” like bitch it ain’t yo pussy why u worried for	0	0	0
2289	Tell us why u rape people too pussy https://t.co/K8zeQAGO05	0	0	0
2990	When I send girls the videos we made https://t.co/azjiaa2Ts2	0	0	0
1794	Hoe asss bitch what the fuck	1	discredit	active
3054	Yeah, I text back in a timely manner... I'm about getting laid not playing games	0	0	0
1155	Woman are good for one thing: having sons	1	stereotype	passive
1339	@greengoddess892 could you try this on for me? #feminismiscancer https://t.co/5YdRTZE42h	1	discredit	passive
634	@ALXANAX AY YOU STUPID BITCH	1	discredit	active
3056	Talent- Meeting up with complete strangers for sex	0	0	0
1648	Big game today, jets gang bitch hoe	1	sexual_harassment	passive
2227	@RepStevenSmith Since you believe in justice for rape victims I hope you will stand up for the women who have accus… https://t.co/d4b9AFEOAT	0	0	0
2571	It's not the walk of shame if you're shameless	0	0	0
82	This bitch is stupid af. Forcing me to wake up my residents. Like wtf not like I was sitting not doing shit I was doing shit. Stupid ass.	1	discredit	active
2255	🤔 All charged will be dropped from #Nelly’s alleged rape case, as the woman involved refuses to… https://t.co/LmyFZW8f0V	0	0	0
777	Good pussy never comes from a bad bitch... 😒 https://t.co/Q1DSNN42N5	1	discredit	passive
3781	Men! We know that not all men are rapists. We know. You don't need to remind us every time we want to talk about rape. We fucking know.	0	0	0
568	Your ass is red My belt is blue Bend over bitch I ain't through with you #PoetsDay	1	sexual_harassment	active
929	Doctors created vibrators after growing tired of masturbating 'hysterical' women https://t.co/K3Lp9QGPfE https://t.co/6gOpyhlgTd	1	dominance	passive
2936	Pro Tip- Stop thinking you are special... You in fact are not	0	0	0
3017	Shoutout to me for being fucking AWESOME	0	0	0
696	@Kirinodere So uhh what if you call a sweedish woman a 'slut'	1	discredit	active
3780	Don’t say stuff like: NOT ALL MEN! Don’t invade her privacy. Don’t assume that just b/c she told you something she wants to tell you more.	0	0	0
2173	Arrest Warrant Issued in Murder, Rape of One-Year-Old Girl in Conneaut, Ohio https://t.co/zhz1YhNVEw	0	0	0
1516	Fake rape bitch is still crying. LOL so upset he didn’t get the attention he wanted. Got your address btw little ra… https://t.co/Ukz71A9kWx	1	dominance	active
2545	Don't sell me dreams cause I'll return them as nightmares	0	0	0
1097	I've yet to come across a nice girl. They all end up being bitches in the end #WomenSuck	1	discredit	passive
581	Bitch you a hoe, tf. https://t.co/lZuZqoEeWD	1	discredit	active
3417	@SuzikinsSays @HawksGal_ Nyour obsessed cuz there is nothing wrong with you stupid skank. You’ve been warned for last time you shall suffer	0	0	0
1449	Anyways the big boobed bitch was also a lowkey whore but nobody knew except our mutual friend who had also told me what she had done	1	discredit	active
450	Hoes swear a nigga switch up when he up, naw bitch we just remember all the spiteful hoe shit you was on, fuck on.	1	sexual_harassment	passive
732	Dirty dick ass nigga .. I hope that bitch catch sum	1	discredit	active
1975	@SixxVazquez Lmao on my grandmother , you never knew me in 2012 so stop while you really ahead hoe	0	0	0
2906	Pro Tip- Fuck your followers	0	0	0
3236	If you're going to play on your God damn son of a bitch phone at a red light you better expect to be honked at dumb cunt. Kike.	0	0	0
2350	There’s an a&amp;r /Dj that works at radio owes alot of uk artist in my era a massive apology u played alot of games god na sleep pussy hole	0	0	0
912	Fuck off you stupid cunt https://t.co/N5ASjrnHOm	1	discredit	active
2084	@carlfarmer Yeah, but I think RAM is something you can’t ever have enough of. Maybe when you can load the entire HD into memory...	0	0	0
3928	Bottle up their women and then whore around all day...and you say you are practicing Islam??ok!	0	0	0
3619	If you actually believe a woman 'asks' to be raped because of the clothes they wear, you're an absolute shit excuse of a human, and a cunt.	0	0	0
1636	Just want me a down bitch all these hoes out here on some other shit	1	discredit	passive
1983	@NamesNotBecky Do you have a tow bar on your ram?	0	0	0
2636	Do you ever rap in your whitest voice possible or is that just me?	0	0	0
365	When skinny girls talk about how fat they are https://t.co/wCRVtvuos1	1	stereotype	passive
3846	@combatbooty How are death threats any less reprehensible than rape threats? would you rather be killed than raped? #MeToo #NotAllMen	0	0	0
2592	It was deleted again... Working on getting it back 😘 https://t.co/bgqzvZ6Lw1	0	0	0
2294	@parkthebus_2 Like shooting in a pressurised cabin. Don’t know we’re it’ll end up. I’d suggest you run a train on some slag indoors.	0	0	0
305	Only men have a dick they can insert without consent, and women doing other shit. Not that women can't rape &amp; sexually harass either.	1	derailing	passive
2197	@goof_skywalker @NickTheBullsFan Its clear in the fuckin video are u fuckin stupid if u take idubbz dick out your mouth for 2 fuckin seconds you would hear him say nigger	0	0	0
3214	@lobnaashraff I know walahi.. mna lsa kunt basm3ha m3rfsh influenced you wala sudfa	0	0	0
1564	@DrPhil you mean she still has morals after what we put her through? Let's rape her, give her herpes and call her a fame whore to everyone!	1	sexual_harassment	active
3504	Y’all this girl I don’t know tryna tell me my body count & it’s hysterical	0	0	0
576	@frvnki Listen fam. If you're a whore you're a whore 😭😭😭clearly you miss read my tweet if you thought I was calling every female a whore.But yes hmp	1	discredit	active
2169	Police officer was on verge of suicide after false rape accusation as woman who accused him is ... https://t.co/dfyZATWlf9	0	0	0
1315	Geez, should have expect the unexpected. I just happen to forget to foresee what a mouth of skank you have.	1	discredit	active
2060	@sfrantzman Maybe you guys haven’t heard of India? Google plz, world rape capital	0	0	0
3448	It's about denial. And acting like I'm her hysterical lover when she is clearly the psycho stan of a random Bengali girl like me.	0	0	0
1903	@987Woody Sometimes you can be a dick. #allin	0	0	0
3039	How I feel when I buy a round of shots https://t.co/lrYT4GqRHD	0	0	0
4036	@YaThinkN Noely I see you've become hysterical since I last saw you. Don't blam you one bit, you're in Qld right?	0	0	0
2917	When they REALLY don't want you to advertise 😂😂😂 https://t.co/r8LlzOk6ZZ	0	0	0
977	Yeah, here I am again. Anyone else see at least 5-10 women today? Can't believe they were ALLOWED outside. Who do I complain to????	1	dominance	passive
3711	Not all women have weaves, some way not all men are dogs 😉 https://t.co/SnfK9yup4o	0	0	0
3470	@CarolynEmerick I think all this Salem witch hunt -style pointing of fingers by hysterical women may come to a sudde… https://t.co/uN4ii2uySP	0	0	0
2363	@BJP4India @narendramodi @AmitShah I Want Ram Mandir &; Development in India. Do you want both or Nothing?	0	0	0
167	I hate it when waitresses call me 'sir'... Like yeah bitch that's what I wanted with my lunch... A hard fuckin dick	1	discredit	passive
3419	Cenk the Skank’s taqiyya was always paper thin. He underestimates Americans. Bought into the ugly stupid American b… https://t.co/322u6lR7aC	0	0	0
148	Girls hear you say “fuckkk” during sex and think her pussy fire First of all hoe I’m really just feeling bad for cheating on my girl😂😂😂😂	1	sexual_harassment	passive
3802	in other news, just been called a skank and a cunt for telling a man not to hit, headbutt and slap his child	0	0	0
647	@tinaokore The cunt from where you earn a living.	1	discredit	active
1044	Asian girls have sideways vaginas #Fact	1	stereotype	passive
1986	@suicidal_harlot @bratfuck @brattycunt your own source doesn't even say what you claim it does. *with the exception of rape* is what it says	0	0	0
645	'Ain't about them hoes anymore,it's just you' yet you talking sweet to the bitch you ALWAYS talked shit about plus 2 more👏🏽GMFU BRO💀	1	discredit	active
2315	'God, did you hear about that stupid guy who works at Youtube who is a total cunt? I think his name is Chugchog'	0	0	0
913	What do you call a women that has a brain? Pregnant with a baby boy.	1	discredit	passive
1588	@FoxNews @TomiLahren @nbc Her husband hardly raped a woman his affair was consensual not fucking rape you stupid stupid girl @TomiLahren	1	derailing	active
3652	Texts after calling me a slut and telling me I was a bitch and that no one liked me. When I went to the dean with my mom and showed him the	0	0	0
3905	@mtracey @truthglow @KeithOlbermann ...or some other name, or used a term like CUNT or WHORE if it is obviously not… https://t.co/2NRaA7kz6A	0	0	0
2689	When the bartender cuts you off https://t.co/xDIT8RYNRu	0	0	0
416	I’ll still fuck a stupid Bitch up tho	1	sexual_harassment	passive
773	The pretty hoe really got that mexican girl hoein for her lmaaaooooo	1	discredit	active
2841	When all your friends are good people and you wonder why they like you for the piece of shit you are...	0	0	0
1828	The fuck is *proof* in a rape case?!? Like how do you want us to PROVE it. Fuck off.	0	0	0
3119	When you've just gotten married, realize you're stuck with this asshole for life https://t.co/PUCfxKMV3N	0	0	0
1481	Some cunt at Walmart went full psycho on me saying how she had no fucking space to put her shit bitch ur taking up the entire conveyor belt	1	discredit	active
2582	When someone announces they're unfollowing https://t.co/pF44Lw5NzL	0	0	0
1057	Don't let chicks who smoke a lot suck your wiener... You'll get dick cancer #SmokingWomenSuck	1	discredit	passive
1594	... some cunt tagged my mom´s house - reason #43 I´m leaving this shit -hole for good https://t.co/uhWAZxmQDu	1	discredit	passive
3787	@rgay Thank you for this article, truly. Those “not all men” comments below it... I don’t know how you keep your sanity.	0	0	0
62	@itschasex @beneathBlackMen You are such a lucky slut girl !!!! I envy you 🤤	1	discredit	active
3784	Also.. 'not all men' realize what they're doing when they're doing it. You don't have to be a rapist to make someon… https://t.co/SxHYUXTTSU	0	0	0
